"Plot Title: Waterlab"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
111,01/24/20 08:15:00 PM,52.050,,,,,
112,01/24/20 08:30:00 PM,50.995,,,,,
113,01/24/20 08:45:00 PM,50.643,,,,,
114,01/24/20 09:00:00 PM,50.466,,,,,
115,01/24/20 09:15:00 PM,50.113,,,,,
116,01/24/20 09:30:00 PM,49.937,,,,,
117,01/24/20 09:45:00 PM,49.759,,,,,
118,01/24/20 10:00:00 PM,49.759,,,,,
119,01/24/20 10:15:00 PM,48.871,,,,,
120,01/24/20 10:30:00 PM,48.160,,,,,
121,01/24/20 10:45:00 PM,47.802,,,,,
122,01/24/20 11:00:00 PM,47.802,,,,,
123,01/24/20 11:15:00 PM,47.446,,,,,
124,01/24/20 11:30:00 PM,47.266,,,,,
125,01/24/20 11:45:00 PM,47.088,,,,,
126,01/25/20 12:00:00 AM,46.908,,,,,
127,01/25/20 12:15:00 AM,46.548,,,,,
128,01/25/20 12:30:00 AM,46.548,,,,,
129,01/25/20 12:45:00 AM,47.266,,,,,
130,01/25/20 01:00:00 AM,47.982,,,,,
131,01/25/20 01:15:00 AM,47.982,,,,,
132,01/25/20 01:30:00 AM,47.446,,,,,
133,01/25/20 01:45:00 AM,47.802,,,,,
134,01/25/20 02:00:00 AM,47.624,,,,,
135,01/25/20 02:15:00 AM,47.088,,,,,
136,01/25/20 02:30:00 AM,46.728,,,,,
137,01/25/20 02:45:00 AM,46.369,,,,,
138,01/25/20 03:00:00 AM,46.369,,,,,
139,01/25/20 03:15:00 AM,45.828,,,,,
140,01/25/20 03:30:00 AM,45.466,,,,,
141,01/25/20 03:45:00 AM,45.286,,,,,
142,01/25/20 04:00:00 AM,45.104,,,,,
143,01/25/20 04:15:00 AM,44.742,,,,,
144,01/25/20 04:30:00 AM,44.742,,,,,
145,01/25/20 04:45:00 AM,44.560,,,,,
146,01/25/20 05:00:00 AM,44.560,,,,,
147,01/25/20 05:15:00 AM,44.742,,,,,
148,01/25/20 05:30:00 AM,44.922,,,,,
149,01/25/20 05:45:00 AM,45.104,,,,,
150,01/25/20 06:00:00 AM,45.286,,,,,
151,01/25/20 06:15:00 AM,45.286,,,,,
152,01/25/20 06:30:00 AM,45.648,,,,,
153,01/25/20 06:45:00 AM,45.828,,,,,
154,01/25/20 07:00:00 AM,45.648,,,,,
155,01/25/20 07:15:00 AM,45.286,,,,,
156,01/25/20 07:30:00 AM,45.466,,,,,
157,01/25/20 07:45:00 AM,46.008,,,,,
158,01/25/20 08:00:00 AM,46.188,,,,,
159,01/25/20 08:15:00 AM,46.548,,,,,
160,01/25/20 08:30:00 AM,47.624,,,,,
161,01/25/20 08:45:00 AM,47.982,,,,,
162,01/25/20 09:00:00 AM,47.624,,,,,
163,01/25/20 09:15:00 AM,48.339,,,,,
164,01/25/20 09:30:00 AM,49.759,,,,,
165,01/25/20 09:45:00 AM,51.172,,,,,
166,01/25/20 10:00:00 AM,57.441,,,,,
167,01/25/20 10:15:00 AM,62.083,,,,,
168,01/25/20 10:30:00 AM,65.851,,,,,
169,01/25/20 10:45:00 AM,69.964,,,,,
170,01/25/20 11:00:00 AM,72.372,,,,,
171,01/25/20 11:15:00 AM,74.271,,,,,
172,01/25/20 11:30:00 AM,74.964,,,,,
173,01/25/20 11:45:00 AM,74.964,,,,,
174,01/25/20 12:00:00 PM,73.580,,,,,
175,01/25/20 12:15:00 PM,72.028,,,,,
176,01/25/20 12:30:00 PM,71.168,,,,,
177,01/25/20 12:45:00 PM,68.934,,,,,
178,01/25/20 01:00:00 PM,68.592,,,,,
179,01/25/20 01:15:00 PM,69.793,,,,,
180,01/25/20 01:30:00 PM,69.622,,,,,
181,01/25/20 01:45:00 PM,68.763,,,,,
182,01/25/20 02:00:00 PM,66.022,,,,,
183,01/25/20 02:15:00 PM,63.455,,,,,
184,01/25/20 02:30:00 PM,62.598,,,,,
185,01/25/20 02:45:00 PM,62.940,,,,,
186,01/25/20 03:00:00 PM,62.083,,,,,
187,01/25/20 03:15:00 PM,60.712,,,,,
188,01/25/20 03:30:00 PM,60.712,,,,,
189,01/25/20 03:45:00 PM,61.054,,,,,
190,01/25/20 04:00:00 PM,60.195,,,,,
191,01/25/20 04:15:00 PM,59.680,,,,,
192,01/25/20 04:30:00 PM,58.476,,,,,
193,01/25/20 04:45:00 PM,57.958,,,,,
194,01/25/20 05:00:00 PM,57.268,,,,,
195,01/25/20 05:15:00 PM,56.750,,,,,
196,01/25/20 05:30:00 PM,56.750,,,,,
197,01/25/20 05:45:00 PM,56.750,,,,,
198,01/25/20 06:00:00 PM,56.577,,,,,
199,01/25/20 06:15:00 PM,56.404,,,,,
200,01/25/20 06:30:00 PM,56.404,,,,,
201,01/25/20 06:45:00 PM,56.577,,,,,
202,01/25/20 07:00:00 PM,56.404,,,,,
203,01/25/20 07:15:00 PM,56.057,,,,,
204,01/25/20 07:30:00 PM,55.711,,,,,
205,01/25/20 07:45:00 PM,55.189,,,,,
206,01/25/20 08:00:00 PM,54.495,,,,,
207,01/25/20 08:15:00 PM,54.322,,,,,
208,01/25/20 08:30:00 PM,54.322,,,,,
209,01/25/20 08:45:00 PM,54.147,,,,,
210,01/25/20 09:00:00 PM,54.147,,,,,
211,01/25/20 09:15:00 PM,54.147,,,,,
212,01/25/20 09:30:00 PM,54.495,,,,,
213,01/25/20 09:45:00 PM,54.495,,,,,
214,01/25/20 10:00:00 PM,54.669,,,,,
215,01/25/20 10:15:00 PM,54.669,,,,,
216,01/25/20 10:30:00 PM,54.842,,,,,
217,01/25/20 10:45:00 PM,54.842,,,,,
218,01/25/20 11:00:00 PM,54.842,,,,,
219,01/25/20 11:15:00 PM,54.842,,,,,
220,01/25/20 11:21:33 PM,,0.01,,,,
221,01/25/20 11:30:00 PM,54.669,,,,,
222,01/25/20 11:45:00 PM,54.669,,,,,
223,01/26/20 12:00:00 AM,54.669,,,,,
224,01/26/20 12:15:00 AM,54.669,,,,,
225,01/26/20 12:30:00 AM,54.842,,,,,
226,01/26/20 12:45:00 AM,54.842,,,,,
227,01/26/20 01:00:00 AM,54.669,,,,,
228,01/26/20 01:14:57 AM,,0.02,,,,
229,01/26/20 01:15:00 AM,54.147,,,,,
230,01/26/20 01:30:00 AM,53.449,,,,,
231,01/26/20 01:45:00 AM,52.925,,,,,
232,01/26/20 02:00:00 AM,53.100,,,,,
233,01/26/20 02:15:00 AM,53.449,,,,,
234,01/26/20 02:30:00 AM,53.623,,,,,
235,01/26/20 02:45:00 AM,53.623,,,,,
236,01/26/20 03:00:00 AM,53.623,,,,,
237,01/26/20 03:15:00 AM,53.798,,,,,
238,01/26/20 03:26:53 AM,,0.03,,,,
239,01/26/20 03:29:00 AM,,0.04,,,,
240,01/26/20 03:30:00 AM,53.973,,,,,
241,01/26/20 03:45:00 AM,53.973,,,,,
242,01/26/20 03:47:38 AM,,0.05,,,,
243,01/26/20 04:00:00 AM,53.973,,,,,
244,01/26/20 04:01:18 AM,,0.06,,,,
245,01/26/20 04:11:56 AM,,0.07,,,,
246,01/26/20 04:15:00 AM,53.973,,,,,
247,01/26/20 04:18:01 AM,,0.08,,,,
248,01/26/20 04:24:39 AM,,0.09,,,,
249,01/26/20 04:28:25 AM,,0.10,,,,
250,01/26/20 04:30:00 AM,53.973,,,,,
251,01/26/20 04:33:46 AM,,0.11,,,,
252,01/26/20 04:37:26 AM,,0.12,,,,
253,01/26/20 04:45:00 AM,53.798,,,,,
254,01/26/20 04:49:10 AM,,0.13,,,,
255,01/26/20 05:00:00 AM,53.798,,,,,
256,01/26/20 05:01:46 AM,,0.14,,,,
257,01/26/20 05:15:00 AM,53.798,,,,,
258,01/26/20 05:30:00 AM,53.798,,,,,
259,01/26/20 05:45:00 AM,53.798,,,,,
260,01/26/20 06:00:00 AM,53.798,,,,,
261,01/26/20 06:15:00 AM,53.798,,,,,
262,01/26/20 06:30:00 AM,53.798,,,,,
263,01/26/20 06:40:50 AM,,0.15,,,,
264,01/26/20 06:41:53 AM,,0.16,,,,
265,01/26/20 06:45:00 AM,53.798,,,,,
266,01/26/20 06:47:38 AM,,0.17,,,,
267,01/26/20 06:51:44 AM,,0.18,,,,
268,01/26/20 06:56:05 AM,,0.19,,,,
269,01/26/20 07:00:00 AM,53.798,,,,,
270,01/26/20 07:06:44 AM,,0.20,,,,
271,01/26/20 07:06:45 AM,,0.21,,,,
272,01/26/20 07:15:00 AM,53.798,,,,,
273,01/26/20 07:30:00 AM,53.798,,,,,
274,01/26/20 07:45:00 AM,53.973,,,,,
275,01/26/20 08:00:00 AM,54.147,,,,,
276,01/26/20 08:15:00 AM,54.322,,,,,
277,01/26/20 08:30:00 AM,54.669,,,,,
278,01/26/20 08:45:00 AM,55.189,,,,,
279,01/26/20 09:00:00 AM,56.230,,,,,
280,01/26/20 09:15:00 AM,57.096,,,,,
281,01/26/20 09:30:00 AM,57.958,,,,,
282,01/26/20 09:45:00 AM,58.476,,,,,
283,01/26/20 10:00:00 AM,61.569,,,,,
284,01/26/20 10:15:00 AM,61.227,,,,,
285,01/26/20 10:30:00 AM,62.083,,,,,
286,01/26/20 10:45:00 AM,61.569,,,,,
287,01/26/20 11:00:00 AM,61.741,,,,,
288,01/26/20 11:15:00 AM,63.282,,,,,
289,01/26/20 11:30:00 AM,69.449,,,,,
290,01/26/20 11:45:00 AM,73.580,,,,,
291,01/26/20 12:00:00 PM,71.168,,,,,
292,01/26/20 12:15:00 PM,68.934,,,,,
293,01/26/20 12:30:00 PM,66.879,,,,,
294,01/26/20 12:45:00 PM,64.996,,,,,
295,01/26/20 01:00:00 PM,64.139,,,,,
296,01/26/20 01:15:00 PM,63.111,,,,,
297,01/26/20 01:30:00 PM,63.797,,,,,
298,01/26/20 01:45:00 PM,63.626,,,,,
299,01/26/20 02:00:00 PM,63.455,,,,,
300,01/26/20 02:15:00 PM,62.254,,,,,
301,01/26/20 02:30:00 PM,60.883,,,,,
302,01/26/20 02:45:00 PM,60.195,,,,,
303,01/26/20 03:00:00 PM,60.195,,,,,
304,01/26/20 03:15:00 PM,60.195,,,,,
305,01/26/20 03:30:00 PM,60.024,,,,,
306,01/26/20 03:45:00 PM,59.337,,,,,
307,01/26/20 04:00:00 PM,58.303,,,,,
308,01/26/20 04:15:00 PM,57.268,,,,,
309,01/26/20 04:30:00 PM,56.230,,,,,
310,01/26/20 04:45:00 PM,54.495,,,,,
311,01/26/20 05:00:00 PM,53.449,,,,,
312,01/26/20 05:15:00 PM,52.225,,,,,
313,01/26/20 05:30:00 PM,51.346,,,,,
314,01/26/20 05:45:00 PM,50.113,,,,,
315,01/26/20 06:00:00 PM,49.050,,,,,
316,01/26/20 06:15:00 PM,48.160,,,,,
317,01/26/20 06:30:00 PM,47.446,,,,,
318,01/26/20 06:45:00 PM,46.548,,,,,
319,01/26/20 07:00:00 PM,46.188,,,,,
320,01/26/20 07:15:00 PM,45.648,,,,,
321,01/26/20 07:30:00 PM,45.104,,,,,
322,01/26/20 07:45:00 PM,44.379,,,,,
323,01/26/20 08:00:00 PM,44.013,,,,,
324,01/26/20 08:15:00 PM,43.831,,,,,
325,01/26/20 08:30:00 PM,43.466,,,,,
326,01/26/20 08:45:00 PM,43.282,,,,,
327,01/26/20 09:00:00 PM,42.915,,,,,
328,01/26/20 09:15:00 PM,42.732,,,,,
329,01/26/20 09:30:00 PM,42.548,,,,,
330,01/26/20 09:45:00 PM,42.732,,,,,
331,01/26/20 10:00:00 PM,42.548,,,,,
332,01/26/20 10:15:00 PM,42.179,,,,,
333,01/26/20 10:30:00 PM,41.810,,,,,
334,01/26/20 10:45:00 PM,41.810,,,,,
335,01/26/20 11:00:00 PM,41.810,,,,,
336,01/26/20 11:15:00 PM,41.625,,,,,
337,01/26/20 11:30:00 PM,41.439,,,,,
338,01/26/20 11:45:00 PM,41.067,,,,,
339,01/27/20 12:00:00 AM,40.881,,,,,
340,01/27/20 12:15:00 AM,40.881,,,,,
341,01/27/20 12:30:00 AM,40.881,,,,,
342,01/27/20 12:45:00 AM,40.509,,,,,
343,01/27/20 01:00:00 AM,40.509,,,,,
344,01/27/20 01:15:00 AM,40.321,,,,,
345,01/27/20 01:30:00 AM,39.947,,,,,
346,01/27/20 01:45:00 AM,39.573,,,,,
347,01/27/20 02:00:00 AM,39.760,,,,,
348,01/27/20 02:15:00 AM,39.760,,,,,
349,01/27/20 02:30:00 AM,39.384,,,,,
350,01/27/20 02:45:00 AM,39.196,,,,,
351,01/27/20 03:00:00 AM,38.818,,,,,
352,01/27/20 03:15:00 AM,38.440,,,,,
353,01/27/20 03:30:00 AM,38.440,,,,,
354,01/27/20 03:45:00 AM,38.061,,,,,
355,01/27/20 04:00:00 AM,38.061,,,,,
356,01/27/20 04:15:00 AM,37.870,,,,,
357,01/27/20 04:30:00 AM,37.870,,,,,
358,01/27/20 04:45:00 AM,37.679,,,,,
359,01/27/20 05:00:00 AM,37.488,,,,,
360,01/27/20 05:15:00 AM,37.488,,,,,
361,01/27/20 05:30:00 AM,37.297,,,,,
362,01/27/20 05:45:00 AM,37.297,,,,,
363,01/27/20 06:00:00 AM,37.107,,,,,
364,01/27/20 06:15:00 AM,37.107,,,,,
365,01/27/20 06:30:00 AM,37.297,,,,,
366,01/27/20 06:45:00 AM,37.107,,,,,
367,01/27/20 07:00:00 AM,36.914,,,,,
368,01/27/20 07:15:00 AM,37.107,,,,,
369,01/27/20 07:30:00 AM,37.488,,,,,
370,01/27/20 07:45:00 AM,37.679,,,,,
371,01/27/20 08:00:00 AM,37.870,,,,,
372,01/27/20 08:15:00 AM,37.870,,,,,
373,01/27/20 08:30:00 AM,38.440,,,,,
374,01/27/20 08:45:00 AM,39.007,,,,,
375,01/27/20 09:00:00 AM,39.573,,,,,
376,01/27/20 09:15:00 AM,40.509,,,,,
377,01/27/20 09:30:00 AM,41.625,,,,,
378,01/27/20 09:45:00 AM,43.282,,,,,
379,01/27/20 10:00:00 AM,51.172,,,,,
380,01/27/20 10:15:00 AM,58.993,,,,,
381,01/27/20 10:30:00 AM,65.338,,,,,
382,01/27/20 10:45:00 AM,68.421,,,,,
383,01/27/20 11:00:00 AM,69.964,,,,,
384,01/27/20 11:15:00 AM,70.824,,,,,
385,01/27/20 11:30:00 AM,71.683,,,,,
386,01/27/20 11:45:00 AM,72.372,,,,,
387,01/27/20 12:00:00 PM,71.683,,,,,
388,01/27/20 12:15:00 PM,69.793,,,,,
389,01/27/20 12:30:00 PM,67.735,,,,,
390,01/27/20 12:45:00 PM,65.509,,,,,
391,01/27/20 01:00:00 PM,63.968,,,,,
392,01/27/20 01:15:00 PM,64.652,,,,,
393,01/27/20 01:30:00 PM,64.825,,,,,
394,01/27/20 01:45:00 PM,64.310,,,,,
395,01/27/20 02:00:00 PM,63.282,,,,,
396,01/27/20 02:15:00 PM,62.425,,,,,
397,01/27/20 02:30:00 PM,61.398,,,,,
398,01/27/20 02:45:00 PM,61.227,,,,,
399,01/27/20 03:00:00 PM,61.398,,,,,
400,01/27/20 03:15:00 PM,61.227,,,,,
401,01/27/20 03:30:00 PM,60.539,,,,,
402,01/27/20 03:45:00 PM,59.337,,,,,
403,01/27/20 04:00:00 PM,58.131,,,,,
404,01/27/20 04:15:00 PM,56.750,,,,,
405,01/27/20 04:30:00 PM,55.711,,,,,
406,01/27/20 04:45:00 PM,53.973,,,,,
407,01/27/20 05:00:00 PM,52.750,,,,,
408,01/27/20 05:15:00 PM,51.874,,,,,
409,01/27/20 05:30:00 PM,50.995,,,,,
410,01/27/20 05:45:00 PM,49.937,,,,,
411,01/27/20 06:00:00 PM,49.050,,,,,
412,01/27/20 06:15:00 PM,48.160,,,,,
413,01/27/20 06:30:00 PM,47.446,,,,,
414,01/27/20 06:45:00 PM,46.908,,,,,
415,01/27/20 07:00:00 PM,46.548,,,,,
416,01/27/20 07:15:00 PM,46.008,,,,,
417,01/27/20 07:30:00 PM,45.648,,,,,
418,01/27/20 07:45:00 PM,44.922,,,,,
419,01/27/20 08:00:00 PM,44.195,,,,,
420,01/27/20 08:15:00 PM,43.466,,,,,
421,01/27/20 08:30:00 PM,43.282,,,,,
422,01/27/20 08:45:00 PM,43.099,,,,,
423,01/27/20 09:00:00 PM,42.915,,,,,
424,01/27/20 09:15:00 PM,42.915,,,,,
425,01/27/20 09:30:00 PM,42.548,,,,,
426,01/27/20 09:45:00 PM,42.548,,,,,
427,01/27/20 10:00:00 PM,42.179,,,,,
428,01/27/20 10:15:00 PM,41.810,,,,,
429,01/27/20 10:30:00 PM,41.439,,,,,
430,01/27/20 10:45:00 PM,41.067,,,,,
431,01/27/20 11:00:00 PM,40.696,,,,,
432,01/27/20 11:15:00 PM,40.509,,,,,
433,01/27/20 11:30:00 PM,40.321,,,,,
434,01/27/20 11:45:00 PM,39.760,,,,,
435,01/28/20 12:00:00 AM,39.384,,,,,
436,01/28/20 12:15:00 AM,39.196,,,,,
437,01/28/20 12:30:00 AM,39.384,,,,,
438,01/28/20 12:45:00 AM,39.760,,,,,
439,01/28/20 01:00:00 AM,39.760,,,,,
440,01/28/20 01:15:00 AM,39.760,,,,,
441,01/28/20 01:30:00 AM,40.134,,,,,
442,01/28/20 01:45:00 AM,40.321,,,,,
443,01/28/20 02:00:00 AM,40.509,,,,,
444,01/28/20 02:15:00 AM,40.509,,,,,
445,01/28/20 02:30:00 AM,40.509,,,,,
446,01/28/20 02:45:00 AM,41.254,,,,,
447,01/28/20 03:00:00 AM,41.810,,,,,
448,01/28/20 03:15:00 AM,41.625,,,,,
449,01/28/20 03:30:00 AM,41.810,,,,,
450,01/28/20 03:45:00 AM,42.548,,,,,
451,01/28/20 04:00:00 AM,43.099,,,,,
452,01/28/20 04:15:00 AM,43.282,,,,,
453,01/28/20 04:30:00 AM,43.648,,,,,
454,01/28/20 04:45:00 AM,43.831,,,,,
455,01/28/20 05:00:00 AM,44.195,,,,,
456,01/28/20 05:15:00 AM,44.379,,,,,
457,01/28/20 05:30:00 AM,44.560,,,,,
458,01/28/20 05:45:00 AM,44.560,,,,,
459,01/28/20 06:00:00 AM,44.922,,,,,
460,01/28/20 06:15:00 AM,45.104,,,,,
461,01/28/20 06:30:00 AM,45.286,,,,,
462,01/28/20 06:45:00 AM,45.286,,,,,
463,01/28/20 07:00:00 AM,45.104,,,,,
464,01/28/20 07:15:00 AM,44.379,,,,,
465,01/28/20 07:30:00 AM,44.560,,,,,
466,01/28/20 07:45:00 AM,44.742,,,,,
467,01/28/20 08:00:00 AM,45.104,,,,,
468,01/28/20 08:15:00 AM,45.828,,,,,
469,01/28/20 08:30:00 AM,46.908,,,,,
470,01/28/20 08:45:00 AM,47.624,,,,,
471,01/28/20 09:00:00 AM,48.160,,,,,
472,01/28/20 09:15:00 AM,48.871,,,,,
473,01/28/20 09:30:00 AM,50.113,,,,,
474,01/28/20 09:45:00 AM,50.995,,,,,
475,01/28/20 10:00:00 AM,52.576,,,,,
476,01/28/20 10:15:00 AM,54.322,,,,,
477,01/28/20 10:30:00 AM,58.993,,,,,
478,01/28/20 10:45:00 AM,58.820,,,,,
479,01/28/20 11:00:00 AM,63.626,,,,,
480,01/28/20 11:15:00 AM,65.338,,,,,
481,01/28/20 11:30:00 AM,64.139,,,,,
482,01/28/20 11:45:00 AM,63.111,,,,,
483,01/28/20 12:00:00 PM,61.741,,,,,
484,01/28/20 12:15:00 PM,58.131,,,,,
485,01/28/20 12:30:00 PM,56.404,,,,,
486,01/28/20 12:40:56 PM,,0.22,,,,
487,01/28/20 12:45:00 PM,56.404,,,,,
488,01/28/20 01:00:00 PM,56.750,,,,,
489,01/28/20 01:15:00 PM,56.923,,,,,
490,01/28/20 01:30:00 PM,56.750,,,,,
491,01/28/20 01:35:27 PM,,0.23,,,,
492,01/28/20 01:45:00 PM,56.750,,,,,
493,01/28/20 02:00:00 PM,57.441,,,,,
494,01/28/20 02:15:00 PM,58.303,,,,,
495,01/28/20 02:30:00 PM,58.131,,,,,
496,01/28/20 02:45:00 PM,58.131,,,,,
497,01/28/20 03:00:00 PM,57.268,,,,,
498,01/28/20 03:15:00 PM,56.577,,,,,
499,01/28/20 03:30:00 PM,55.537,,,,,
500,01/28/20 03:45:00 PM,55.364,,,,,
501,01/28/20 04:00:00 PM,55.364,,,,,
502,01/28/20 04:15:00 PM,54.495,,,,,
503,01/28/20 04:30:00 PM,54.147,,,,,
504,01/28/20 04:45:00 PM,53.973,,,,,
505,01/28/20 05:00:00 PM,53.623,,,,,
506,01/28/20 05:15:00 PM,52.750,,,,,
507,01/28/20 05:30:00 PM,51.699,,,,,
508,01/28/20 05:45:00 PM,50.819,,,,,
509,01/28/20 06:00:00 PM,50.113,,,,,
510,01/28/20 06:15:00 PM,49.050,,,,,
511,01/28/20 06:30:00 PM,48.339,,,,,
512,01/28/20 06:45:00 PM,48.160,,,,,
513,01/28/20 07:00:00 PM,47.624,,,,,
514,01/28/20 07:15:00 PM,47.266,,,,,
515,01/28/20 07:30:00 PM,46.548,,,,,
516,01/28/20 07:45:00 PM,45.828,,,,,
517,01/28/20 08:00:00 PM,45.466,,,,,
518,01/28/20 08:15:00 PM,44.922,,,,,
519,01/28/20 08:30:00 PM,44.560,,,,,
520,01/28/20 08:45:00 PM,44.379,,,,,
521,01/28/20 09:00:00 PM,44.013,,,,,
